property_measurement_id,condition_id,coupon_id,coupon_id_status,condition_key,relative_path,contact_angle_deg,contact_angle_sd_deg,n_contact_angle,contact_angle_value_source,hysteresis_deg,rolloff_angle_deg,pinning_fraction
PROP-26fe66d340,COND-15f5a038d1,,not_provided_by_source,500C|PUR|unknown|spray|abrasion|5|sprayna,Figure 6/500C SP coatings_abrasion and tape tesing_wetting data/500C SP_Abrasion test cycle_5_wetting data.xlsx,147.89,2.7713487918726365,10,reported_CA_Stabw,,,1.0
PROP-362c6d201d,COND-29a199a899,,not_provided_by_source,500C|PUR|unknown|spray|tape|0|sprayna,Figure 6/500C SP coatings_abrasion and tape tesing_wetting data/500C SP_Tape test cycle_0_wetting data.xlsx,151.74,1.331339969203051,5,reported_CA_Stabw,0.4997710075667025,5.0,0.0
PROP-87efd6f7f2,COND-672ecfea33,,not_provided_by_source,500C|PUR|unknown|spray|tape|1|sprayna,Figure 6/500C SP coatings_abrasion and tape tesing_wetting data/500C SP_Tape test cycle_1_wetting data.xlsx,151.74,1.33134,5,reported_CA_Stabw,4.411051373954592,6.0,0.1
PROP-4e43fa6307,COND-0a24816b20,,not_provided_by_source,500C|PUR|unknown|spray|tape|2|sprayna,Figure 6/500C SP coatings_abrasion and tape tesing_wetting data/500C SP_Tape test cycle_2_wetting data.xlsx,151.1,1.184215007133,5,reported_CA_Stabw,1.0750256258824702,8.0,0.4
PROP-fff5e9b463,COND-48d5b75cdf,,not_provided_by_source,500C|PUR|unknown|spray|tape|3|sprayna,Figure 6/500C SP coatings_abrasion and tape tesing_wetting data/500C SP_Tape test cycle_3_wetting data.xlsx,148.07999999999998,2.5965336783040853,5,reported_CA_Stabw,,11.0,1.0
PROP-f01a8441f3,COND-bc7ab8ada5,,not_provided_by_source,500C|PUR|unknown|spray|tape|4|sprayna,Figure 6/500C SP coatings_abrasion and tape tesing_wetting data/500C SP_Tape test cycle_4_wetting data.xlsx,144.29000000000002,3.541498894978578,5,reported_CA_Stabw,,17.0,1.0
PROP-ef2f693a1b,COND-3ad1afa14a,,not_provided_by_source,500C|PUR|unknown|spray|tape|5|sprayna,Figure 6/500C SP coatings_abrasion and tape tesing_wetting data/500C SP_Tape test cycle_5_wetting data.xlsx,143.1,3.1570751664005843,5,reported_CA_Stabw,,,1.0
PROP-2f5a735f22,COND-83538a6e07,,not_provided_by_source,900C|PUR|unknown|spray|abrasion|0|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 0/Abrasion.xlsx,154.46,1.5111168224124754,10,reported_CA_Stabw,1.2123544657097227,5.0,0.0
PROP-af5ea91f79,COND-1de9807bc4,,not_provided_by_source,900C|PUR|unknown|spray|tape|0|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 0/Tape.xlsx,153.14999999999998,0.7598469541909326,5,reported_CA_Stabw,0.9322278062943118,5.0,0.0
PROP-fed17723e0,COND-b866c77dbd,,not_provided_by_source,900C|PUR|unknown|spray|abrasion|1|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 1/Abrasion.xlsx,152.985,1.150499357646238,10,reported_CA_Stabw,1.103155197336497,5.0,0.0
PROP-dd32d0d340,COND-ee0e2b362d,,not_provided_by_source,900C|PUR|unknown|spray|tape|1|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 1/Tape.xlsx,152.85,2.409757480909556,5,reported_CA_Stabw,1.9958266670031437,5.0,0.0
PROP-b00b47ac08,COND-352a2bdfea,,not_provided_by_source,900C|PUR|unknown|spray|abrasion|10|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 10/Abrasion.xlsx,137.985,4.896871330759351,10,reported_CA_Stabw,,15.0,1.0
PROP-a28e127005,COND-ea433a1987,,not_provided_by_source,900C|PUR|unknown|spray|tape|10|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 10/Tape.xlsx,148.11,1.6099222533754185,5,reported_CA_Stabw,,15.0,1.0
PROP-f4731b2b42,COND-f10af6c8ba,,not_provided_by_source,900C|PUR|unknown|spray|abrasion|15|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 15/Abrasion.xlsx,144.51,5.879710877245577,10,computed_static_replicates,,,1.0
PROP-7070997f49,COND-343fb53f10,,not_provided_by_source,900C|PUR|unknown|spray|tape|15|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 15/Tape.xlsx,146.17,4.619740252438437,5,computed_static_replicates,,,1.0
PROP-c9398c1559,COND-da04e66b7e,,not_provided_by_source,900C|PUR|unknown|spray|abrasion|2|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 2/Abrasion.xlsx,154.47000000000003,1.5181818887535905,10,reported_CA_Stabw,0.8613890161309257,5.0,0.1
PROP-8f6f96f3c3,COND-b77c1999ce,,not_provided_by_source,900C|PUR|unknown|spray|tape|2|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 2/Tape.xlsx,155.3,1.3105570171002712,5,reported_CA_Stabw,0.837051767676788,6.0,0.2
PROP-0a85c1a557,COND-01fc67283a,,not_provided_by_source,900C|PUR|unknown|spray|abrasion|20|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 20/Abrasion.xlsx,148.41500000000002,5.641219824746338,10,computed_static_replicates,,,1.0
PROP-664528f082,COND-b5eea0489b,,not_provided_by_source,900C|PUR|unknown|spray|abrasion|3|sprayna,Figure 6/900C SP coatings_abrasion and tape tesing_wetting data/Cycle 3/Abrasion.xlsx,154.825,1.9894327479948968,10,reported_CA_Stabw,1.0999159761706494,6.0,0.2
